Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,1,2024-07-20T04:39:39+00:00,17.414916992188,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs. Please study each word pair! Your memory will be tested!",Initial_Instruct,Instruct1,17017,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,2,2024-07-20T04:39:41+00:00,1.9461050033569,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,,,,,,0,Instruct,User,-,"You will now begin. Press Enter when you are ready to begin.",,Instruct16,1755,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,3,2024-07-20T04:39:48+00:00,7.0800280570984,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,MONTH,YEAR,BUFFER3,Buffer,2,6,Study,User,-,,Study/JOL,BUFFER,6724,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,4,2024-07-20T04:39:54+00:00,5.859876871109,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,TOOL,SHED,BUFFER3,Buffer,3,4,Study,User,-,,Study/JOL,BUFFER,5612,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,5,2024-07-20T04:40:00+00:00,6.0720491409302,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,OCTOBER,SPOOKY,BUFFER3,Buffer,5,2,Study,User,-,,Study/JOL,BUFFER,5831,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,6,2024-07-20T04:40:06+00:00,6.1324589252472,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,SPRING,MARCH,BUFFER3,Buffer,4,5,Study,User,-,,Study/JOL,BUFFER,5504,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,7,2024-07-20T04:40:12+00:00,5.6903231143951,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,DAYS,WEAKS,BUFFER3,Buffer,1,3,Study,User,-,,Study/JOL,BUFFER,5199,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,8,2024-07-20T04:40:25+00:00,13.084348917007,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,ISLAND,REALITY,Study2,M,9,17,Study,User,-,,Study/JOL,"Study Phase",12608,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,9,2024-07-20T04:40:30+00:00,5.4760770797729,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,BLAZE,FIRE,Study2,F,26,47,Study,User,-,,Study/JOL,"Study Phase",5155,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,10,2024-07-20T04:40:37+00:00,6.5696940422058,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,LAWYER,NURSE,Study2,M,11,44,Study,User,-,,Study/JOL,"Study Phase",6197,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,11,2024-07-20T04:40:44+00:00,7.1943728923798,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,ARTERY,BRONZE,Study2,U,48,8,Study,User,-,,Study/JOL,"Study Phase",6933,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,12,2024-07-20T04:40:50+00:00,6.355721950531,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,WASP,BUG,Study2,F,34,45,Study,User,-,,Study/JOL,"Study Phase",6045,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,13,2024-07-20T04:40:57+00:00,6.7707440853119,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,SICK,HIDE,Study2,U,45,31,Study,User,-,,Study/JOL,"Study Phase",6525,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,14,2024-07-20T04:41:06+00:00,8.583832025528,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,ATTIRE,CLOTHES,Study2,F,24,37,Study,User,-,,Study/JOL,"Study Phase",7546,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,15,2024-07-20T04:41:17+00:00,10.875882863998,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,SNOW,SUMMER,Study2,M,6,35,Study,User,-,,Study/JOL,"Study Phase",6428,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,16,2024-07-20T04:41:23+00:00,6.9536511898041,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,HORNET,STING,Study2,F,30,10,Study,User,-,,Study/JOL,"Study Phase",6549,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,17,2024-07-20T04:41:32+00:00,8.9408638477325,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,DOCUMENT,PAPER,Study2,F,27,22,Study,User,-,,Study/JOL,"Study Phase",8641,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,18,2024-07-20T04:41:40+00:00,7.3197870254517,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,BRIDGE,WATER,Study2,F,35,30,Study,User,-,,Study/JOL,"Study Phase",6720,,,-1,-1,,,,1
w10193069_sc,az3tqh5y8z,"Mediated JOLs",1,19,2024-07-20T04:41:50+00:00,9.8754370212555,3,versionB_stim.csv,ReadVersion.csv,Read,Read2,FEUD,FIGHT,Study2,F,31,50,Study,User,-,,Study/JOL,"Study Phase",9633,,,-1,-1,,,,1
